		V;NFIN
	ar	V;SBJV;PRS;1;SG
	car	V.PTCP;PST;MASC;SG
	cher	V.PTCP;PST;MASC;PL
	der	V;IMP;2;SG
	er	V.PTCP;PST;MASC;SG
	ir	V;IND;PRS;3;SG
	r	V;IND;PRS;3;SG
	ver	V;IND;PRS;3;SG
-chei	car	V;IMP;2;PL
-cheien	car	V;SBJV;PRS;1;PL
-cheies	car	V;SBJV;PRS;2;PL
-chein	car	V;IND;PRS;1;PL
-cheis	car	V;IND;PRS;2;PL
-chel	car	V;IND;PRS;1;SG
-chescha	car	V;IND;PRS;3;SG
-cheschan	car	V;IND;PRS;3;PL
-cheschas	car	V;IND;PRS;2;SG
-cheschel	car	V;IND;PRS;1;SG
-cheschi	car	V;SBJV;PRS;1;SG
-cheschien	car	V;SBJV;PRS;1;PL
-cheschies	car	V;SBJV;PRS;2;PL
-chi	car	V;SBJV;PRS;3;SG
-chien	car	V;SBJV;PRS;3;PL
-chies	car	V;SBJV;PRS;2;PL
-heies	ar	V;SBJV;PRS;2;PL
a	cher	V.PTCP;PST;FEM;SG
a	er	V;IMP;2;SG
a	ir	V;IMP;2;SG
a	r	V;IND;PRS;3;SG
accuna	uccanar	V;IMP;2;SG
accunan	uccanar	V;IND;PRS;3;PL
accunas	uccanar	V;IND;PRS;2;SG
accunel	uccanar	V;IND;PRS;1;SG
accuni	uccanar	V;SBJV;PRS;1;SG
accunien	uccanar	V;SBJV;PRS;1;PL
accunies	uccanar	V;SBJV;PRS;2;PL
acra	ecrar	V;IND;PRS;3;SG
acran	ecrar	V;IND;PRS;3;PL
acras	ecrar	V;IND;PRS;2;SG
acrel	ecrar	V;IND;PRS;1;SG
acri	ecrar	V;SBJV;PRS;1;SG
acrien	ecrar	V;SBJV;PRS;3;PL
acries	ecrar	V;SBJV;PRS;2;PL
ada	er	V.PTCP;PST;FEM;SG
adas	er	V.PTCP;PST;FEM;PL
affuna	uffanar	V;IND;PRS;3;SG
affunan	uffanar	V;IND;PRS;3;PL
affunas	uffanar	V;IND;PRS;2;SG
affunel	uffanar	V;IND;PRS;1;SG
affuni	uffanar	V;SBJV;PRS;1;SG
affunien	uffanar	V;SBJV;PRS;3;PL
affunies	uffanar	V;SBJV;PRS;2;PL
agel	igiar	V;IND;PRS;1;SG
aghira	igrar	V;IND;PRS;3;SG
aghiran	igrar	V;IND;PRS;3;PL
aghiras	igrar	V;IND;PRS;2;SG
aghirel	igrar	V;IND;PRS;1;SG
aghiri	igrar	V;SBJV;PRS;1;SG
aghirien	igrar	V;SBJV;PRS;3;PL
aghiries	igrar	V;SBJV;PRS;2;PL
aghuglia	ughigliar	V;IMP;2;SG
agi	igiar	V;SBJV;PRS;1;SG
agia	igiar	V;IND;PRS;3;SG
agian	igiar	V;IND;PRS;3;PL
agias	igiar	V;IND;PRS;2;SG
agien	igiar	V;SBJV;PRS;1;PL
agies	igiar	V;SBJV;PRS;2;PL
agiola	ugialar	V;IND;PRS;3;SG
agiolan	ugialar	V;IND;PRS;3;PL
agiolas	ugialar	V;IND;PRS;2;SG
agiolel	ugialar	V;IND;PRS;1;SG
agioli	ugialar	V;SBJV;PRS;1;SG
agiolien	ugialar	V;SBJV;PRS;3;PL
agiolies	ugialar	V;SBJV;PRS;2;PL
agli	gliar	V;SBJV;PRS;1;SG
agli	higliar	V;SBJV;PRS;1;SG
agli	igliar	V;SBJV;PRS;1;SG
aglia	gliar	V;IND;PRS;3;SG
aglia	higliar	V;IND;PRS;3;SG
aglia	igliar	V;IMP;2;SG
aglian	gliar	V;IND;PRS;3;PL
aglian	higliar	V;IND;PRS;3;PL
aglian	igliar	V;IND;PRS;3;PL
aglias	gliar	V;IND;PRS;2;SG
aglias	higliar	V;IND;PRS;2;SG
aglias	igliar	V;IND;PRS;2;SG
agliel	gliar	V;IND;PRS;1;SG
agliel	higliar	V;IND;PRS;1;SG
agliel	igliar	V;IND;PRS;1;SG
aglien	gliar	V;SBJV;PRS;3;PL
aglien	higliar	V;SBJV;PRS;1;PL
aglien	igliar	V;SBJV;PRS;3;PL
aglies	gliar	V;SBJV;PRS;2;PL
aglies	higliar	V;SBJV;PRS;2;PL
aglies	igliar	V;SBJV;PRS;2;PL
agna	ignar	V;IMP;2;SG
agnan	ignar	V;IND;PRS;3;PL
agnas	ignar	V;IND;PRS;2;SG
agnel	ignar	V;IND;PRS;1;SG
agni	ignar	V;SBJV;PRS;1;SG
agnien	ignar	V;SBJV;PRS;1;PL
agnies	ignar	V;SBJV;PRS;2;PL
agola	ugalar	V;IND;PRS;3;SG
agolan	ugalar	V;IND;PRS;3;PL
agolas	ugalar	V;IND;PRS;2;SG
agolel	ugalar	V;IND;PRS;1;SG
agoli	ugalar	V;SBJV;PRS;1;SG
agolien	ugalar	V;SBJV;PRS;3;PL
agolies	ugalar	V;SBJV;PRS;2;PL
aguda	ugadar	V;IND;PRS;3;SG
agudan	ugadar	V;IND;PRS;3;PL
agudas	ugadar	V;IND;PRS;2;SG
agudel	ugadar	V;IND;PRS;1;SG
agudi	ugadar	V;SBJV;PRS;1;SG
agudien	ugadar	V;SBJV;PRS;3;PL
agudies	ugadar	V;SBJV;PRS;2;PL
agugli	ughigliar	V;SBJV;PRS;1;SG
aguglia	ughigliar	V;IND;PRS;3;SG
aguglian	ughigliar	V;IND;PRS;3;PL
aguglias	ughigliar	V;IND;PRS;2;SG
agugliel	ughigliar	V;IND;PRS;1;SG
aguglien	ughigliar	V;SBJV;PRS;3;PL
aguglies	ughigliar	V;SBJV;PRS;2;PL
aguna	uganar	V;IND;PRS;3;SG
agunan	uganar	V;IND;PRS;3;PL
agunas	uganar	V;IND;PRS;2;SG
agunel	uganar	V;IND;PRS;1;SG
aguni	uganar	V;SBJV;PRS;1;SG
agunien	uganar	V;SBJV;PRS;3;PL
agunies	uganar	V;SBJV;PRS;2;PL
aguola	ugalar	V;IND;PRS;3;SG
aguolan	ugalar	V;IND;PRS;3;PL
aguolas	ugalar	V;IND;PRS;2;SG
aguolel	ugalar	V;IND;PRS;1;SG
aguoli	ugalar	V;SBJV;PRS;1;SG
aguolien	ugalar	V;SBJV;PRS;3;PL
aguolies	ugalar	V;SBJV;PRS;2;SG
ahuna	uhanar	V;IND;PRS;3;SG
ahunan	uhanar	V;IND;PRS;3;PL
ahunas	uhanar	V;IND;PRS;2;SG
ahunel	uhanar	V;IND;PRS;1;SG
ahuni	uhanar	V;SBJV;PRS;3;SG
ahunien	uhanar	V;SBJV;PRS;3;PL
ahunies	uhanar	V;SBJV;PRS;2;PL
ai	er	V;IND;PRS;3;SG
aian	er	V;IND;PRS;3;PL
aias	er	V;IND;PRS;2;SG
aida	idar	V;IMP;2;SG
aidan	idar	V;IND;PRS;3;PL
aidas	idar	V;IND;PRS;2;SG
aidel	idar	V;IND;PRS;1;SG
aidi	idar	V;SBJV;PRS;1;SG
aidien	idar	V;SBJV;PRS;3;PL
aidies	idar	V;SBJV;PRS;2;PL
aiel	er	V;IND;PRS;1;SG
aigen	er	V;SBJV;PRS;1;PL
aigi	er	V;SBJV;PRS;3;SG
aigien	er	V;SBJV;PRS;1;PL
aigies	er	V;SBJV;PRS;2;SG
ain	er	V;IND;PRS;3;PL
ais	er	V;IND;PRS;2;SG
altschuna	ultschanar	V;IMP;2;SG
altschunan	ultschanar	V;IND;PRS;3;PL
altschunas	ultschanar	V;IND;PRS;2;SG
altschunel	ultschanar	V;IND;PRS;1;SG
altschuni	ultschanar	V;SBJV;PRS;1;SG
altschunien	ultschanar	V;SBJV;PRS;3;PL
altschunies	ultschanar	V;SBJV;PRS;2;PL
aluna	ulanar	V;IND;PRS;3;SG
aluna	ullenar	V;IMP;2;SG
alunan	ulanar	V;IND;PRS;3;PL
alunan	ullenar	V;IND;PRS;3;PL
alunas	ulanar	V;IND;PRS;2;SG
alunas	ullenar	V;IND;PRS;2;SG
alunel	ulanar	V;IND;PRS;1;SG
alunel	ullenar	V;IND;PRS;1;SG
aluni	ulanar	V;SBJV;PRS;1;SG
aluni	ullenar	V;SBJV;PRS;1;SG
alunien	ulanar	V;SBJV;PRS;1;PL
alunien	ullenar	V;SBJV;PRS;3;PL
alunies	ulanar	V;SBJV;PRS;2;PL
alunies	ullenar	V;SBJV;PRS;2;SG
amoda	umadar	V;IMP;2;SG
amodan	umadar	V;IND;PRS;3;PL
amodas	umadar	V;IND;PRS;2;SG
amodel	umadar	V;IND;PRS;1;SG
amodi	umadar	V;SBJV;PRS;1;SG
amodien	umadar	V;SBJV;PRS;3;PL
amodies	umadar	V;SBJV;PRS;2;PL
amogna	umignar	V;IMP;2;SG
amognan	umignar	V;IND;PRS;3;PL
amognas	umignar	V;IND;PRS;2;SG
amognel	umignar	V;IND;PRS;1;SG
amogni	umignar	V;SBJV;PRS;1;SG
amognien	umignar	V;SBJV;PRS;3;PL
amognies	umignar	V;SBJV;PRS;2;PL
amonda	umandar	V;IND;PRS;3;SG
amondan	umandar	V;IND;PRS;3;PL
amondas	umandar	V;IND;PRS;2;SG
amondel	umandar	V;IND;PRS;1;SG
amondi	umandar	V;SBJV;PRS;1;SG
amondien	umandar	V;SBJV;PRS;3;PL
amondies	umandar	V;SBJV;PRS;2;PL
ampluna	umplanar	V;IND;PRS;3;SG
amplunan	umplanar	V;IND;PRS;3;PL
amplunas	umplanar	V;IND;PRS;2;SG
amplunel	umplanar	V;IND;PRS;1;SG
ampluni	umplanar	V;SBJV;PRS;1;SG
amplunien	umplanar	V;SBJV;PRS;1;PL
amplunies	umplanar	V;SBJV;PRS;2;PL
ampuna	umpanar	V;IND;PRS;3;SG
ampunan	umpanar	V;IND;PRS;3;PL
ampunas	umpanar	V;IND;PRS;2;SG
ampuneien	umpanar	V;SBJV;PRS;1;PL
ampunel	umpanar	V;IND;PRS;1;SG
ampuni	umpanar	V;SBJV;PRS;1;SG
ampunien	umpanar	V;SBJV;PRS;3;PL
ampunies	umpanar	V;SBJV;PRS;2;PL
an	er	V;IND;PRS;3;PL
an	ir	V;IND;PRS;3;PL
an	r	V;IND;PRS;3;PL
ancuna	uncanar	V;IMP;2;SG
ancunan	uncanar	V;IND;PRS;3;PL
ancunas	uncanar	V;IND;PRS;2;SG
ancunel	uncanar	V;IND;PRS;1;SG
ancuni	uncanar	V;SBJV;PRS;1;SG
ancunien	uncanar	V;SBJV;PRS;3;PL
ancunies	uncanar	V;SBJV;PRS;2;PL
antugna	untignar	V;IMP;2;SG
antugnan	untignar	V;IND;PRS;3;PL
antugnas	untignar	V;IND;PRS;2;SG
antugnel	untignar	V;IND;PRS;1;SG
antugni	untignar	V;SBJV;PRS;3;SG
antugnien	untignar	V;SBJV;PRS;3;PL
antugnies	untignar	V;SBJV;PRS;2;PL
antuna	untanar	V;IND;PRS;3;SG
antunan	untanar	V;IND;PRS;3;PL
antunas	untanar	V;IND;PRS;2;SG
antunel	untanar	V;IND;PRS;1;SG
antuni	untanar	V;SBJV;PRS;1;SG
antunien	untanar	V;SBJV;PRS;1;PL
antunies	untanar	V;SBJV;PRS;2;PL
apuna	upanar	V;IMP;2;SG
apunan	upanar	V;IND;PRS;3;PL
apunas	upanar	V;IND;PRS;2;SG
apunel	upanar	V;IND;PRS;1;SG
apuni	upanar	V;SBJV;PRS;1;SG
apunien	upanar	V;SBJV;PRS;3;PL
apunies	upanar	V;SBJV;PRS;2;PL
ara	erar	V;IND;PRS;3;SG
aran	erar	V;IND;PRS;3;PL
aras	erar	V;IND;PRS;2;SG
arbluta	urblatar	V;IND;PRS;3;SG
arblutan	urblatar	V;IND;PRS;3;PL
arblutas	urblatar	V;IND;PRS;2;SG
arblutel	urblatar	V;IND;PRS;1;SG
arbluti	urblatar	V;SBJV;PRS;1;SG
arblutien	urblatar	V;SBJV;PRS;1;PL
arbluties	urblatar	V;SBJV;PRS;2;PL
arbugli	urbigliar	V;SBJV;PRS;3;SG
arbuglia	urbigliar	V;IMP;2;SG
arbuglian	urbigliar	V;IND;PRS;3;PL
arbuglias	urbigliar	V;IND;PRS;2;SG
arbugliel	urbigliar	V;IND;PRS;1;SG
arbuglien	urbigliar	V;SBJV;PRS;3;PL
arbuglies	urbigliar	V;SBJV;PRS;2;PL
arbuta	urbatar	V;IND;PRS;3;SG
arbutan	urbatar	V;IND;PRS;3;PL
arbutas	urbatar	V;IND;PRS;2;SG
arbutel	urbatar	V;IND;PRS;1;SG
arbuti	urbatar	V;SBJV;PRS;1;SG
arbutien	urbatar	V;SBJV;PRS;1;PL
arbuties	urbatar	V;SBJV;PRS;2;PL
arcla	erclar	V;IND;PRS;3;SG
arcla	rclar	V;IND;PRS;3;SG
arclan	erclar	V;IND;PRS;3;PL
arclan	rclar	V;IND;PRS;3;PL
arclas	erclar	V;IND;PRS;2;SG
arclas	rclar	V;IND;PRS;2;SG
arclel	erclar	V;IND;PRS;1;SG
arclel	rclar	V;IND;PRS;1;SG
arcli	erclar	V;SBJV;PRS;3;SG
arcli	rclar	V;SBJV;PRS;3;SG
arclien	erclar	V;SBJV;PRS;3;PL
arclien	rclar	V;SBJV;PRS;1;PL
arclies	erclar	V;SBJV;PRS;2;PL
arclies	rclar	V;SBJV;PRS;2;PL
arduna	urdanar	V;IND;PRS;3;SG
ardunan	urdanar	V;IND;PRS;3;PL
ardunas	urdanar	V;IND;PRS;2;SG
ardunel	urdanar	V;IND;PRS;1;SG
arduni	urdanar	V;SBJV;PRS;1;SG
ardunien	urdanar	V;SBJV;PRS;3;PL
ardunies	urdanar	V;SBJV;PRS;2;PL
arel	erar	V;IND;PRS;1;SG
argei	rer	V;IMP;2;PL
argei	trer	V;IMP;2;PL
argeien	rer	V;SBJV;PRS;1;PL
argeien	trer	V;SBJV;PRS;1;PL
argeies	rer	V;SBJV;PRS;2;PL
argeies	trer	V;SBJV;PRS;2;PL
argein	rer	V;IND;PRS;1;PL
argein	trer	V;IND;PRS;1;PL
argeis	rer	V;IND;PRS;2;PL
argeis	trer	V;IND;PRS;2;PL
argess	rer	V;COND;3;SG
argess	trer	V;COND;3;SG
argessen	rer	V;COND;3;PL
argessen	trer	V;COND;1;PL
argesses	rer	V;COND;2;PL
argesses	trer	V;COND;2;PL
argessi	rer	V;COND;3;SG
argessi	trer	V;COND;1;SG
argessien	rer	V;COND;3;PL
argessien	trer	V;COND;3;PL
argessies	rer	V;COND;2;SG
argessies	trer	V;COND;2;PL
argeva	rer	V;IND;PST;3;SG;IPFV
argeva	trer	V;IND;PST;3;SG;IPFV
argevan	rer	V;IND;PST;3;PL;IPFV
argevan	trer	V;IND;PST;3;PL;IPFV
argevas	rer	V;IND;PST;2;SG;IPFV
argevas	trer	V;IND;PST;2;PL;IPFV
argevel	rer	V;IND;PST;1;SG;IPFV
argevel	trer	V;IND;PST;1;SG;IPFV
argevi	rer	V;SBJV;PST;1;SG;IPFV
argevi	trer	V;SBJV;PST;1;SG;IPFV
argevien	rer	V;SBJV;PST;1;PL;IPFV
argevien	trer	V;SBJV;PST;1;PL;IPFV
argevies	rer	V;SBJV;PST;2;SG;IPFV
argevies	trer	V;SBJV;PST;2;PL;IPFV
argien	rer	V;SBJV;PRS;3;PL
argugli	urghigliar	V;SBJV;PRS;1;SG
arguglia	urghigliar	V;IMP;2;SG
arguglian	urghigliar	V;IND;PRS;3;PL
arguglias	urghigliar	V;IND;PRS;2;SG
argugliel	urghigliar	V;IND;PRS;1;SG
arguglien	urghigliar	V;SBJV;PRS;3;PL
arguglies	urghigliar	V;SBJV;PRS;2;PL
ari	erar	V;SBJV;PRS;1;SG
arien	erar	V;SBJV;PRS;1;PL
aries	erar	V;SBJV;PRS;2;PL
arla	erlar	V;IND;PRS;3;SG
arlan	erlar	V;IND;PRS;3;PL
arlas	erlar	V;IND;PRS;2;SG
arlel	erlar	V;IND;PRS;1;SG
arli	erlar	V;SBJV;PRS;1;SG
arlien	erlar	V;SBJV;PRS;3;PL
arlies	erlar	V;SBJV;PRS;2;PL
armugna	urmignar	V;IMP;2;SG
armugnan	urmignar	V;IND;PRS;3;PL
armugnas	urmignar	V;IND;PRS;2;SG
armugnel	urmignar	V;IND;PRS;1;SG
armugni	urmignar	V;SBJV;PRS;1;SG
armugnien	urmignar	V;SBJV;PRS;3;PL
armugnies	urmignar	V;SBJV;PRS;2;PL
arnugli	urnigliar	V;SBJV;PRS;1;SG
arnuglia	urnigliar	V;IMP;2;SG
arnuglian	urnigliar	V;IND;PRS;3;PL
arnuglias	urnigliar	V;IND;PRS;2;SG
arnuglien	urnigliar	V;SBJV;PRS;3;PL
arnuglies	urnigliar	V;SBJV;PRS;2;SG
arscheien	rescher	V;SBJV;PRS;1;PL
arscheies	rescher	V;SBJV;PRS;2;PL
arschess	rescher	V;COND;1;SG
arschessen	rescher	V;COND;3;PL
arschesses	rescher	V;COND;2;SG
arschessi	rescher	V;COND;1;SG
arschessien	rescher	V;COND;3;PL
arschessies	rescher	V;COND;2;PL
arscheva	rescher	V;IND;PST;3;SG;IPFV
arschevan	rescher	V;IND;PST;3;PL;IPFV
arschevas	rescher	V;IND;PST;2;SG;IPFV
arschevel	rescher	V;IND;PST;1;SG;IPFV
arschevi	rescher	V;SBJV;PST;3;SG;IPFV
arschevien	rescher	V;SBJV;PST;3;PL;IPFV
arschevies	rescher	V;SBJV;PST;2;SG;IPFV
arschi	rescher	V;IMP;2;PL
arschida	rescher	V.PTCP;PST;FEM;SG
arschidas	rescher	V.PTCP;PST;FEM;PL
arschin	rescher	V;IND;PRS;1;PL
arschis	rescher	V;IND;PRS;2;PL
arschiu	rescher	V.PTCP;PST;MASC;SG
arschius	rescher	V.PTCP;PST;NEUT
arschuna	urschanar	V;IND;PRS;3;SG
arschunan	urschanar	V;IND;PRS;3;PL
arschunas	urschanar	V;IND;PRS;2;SG
arschunel	urschanar	V;IND;PRS;1;SG
arschuni	urschanar	V;SBJV;PRS;3;SG
arschunien	urschanar	V;SBJV;PRS;1;PL
arschunies	urschanar	V;SBJV;PRS;2;PL
arschîen	rescher	V;SBJV;PRS;1;PL
arschîes	rescher	V;SBJV;PRS;2;PL
arsola	ursalar	V;IMP;2;SG
arsolan	ursalar	V;IND;PRS;3;PL
arsolas	ursalar	V;IND;PRS;2;SG
arsolel	ursalar	V;IND;PRS;1;SG
arsoli	ursalar	V;SBJV;PRS;3;SG
arsolien	ursalar	V;SBJV;PRS;1;PL
arsolies	ursalar	V;SBJV;PRS;2;PL
arta	eiver	V.PTCP;PST;FEM;SG
arta	erer	V.PTCP;PST;FEM;SG
artas	eiver	V.PTCP;PST;FEM;PL
artas	erer	V.PTCP;PST;FEM;PL
artei	rer	V;IMP;2;PL
arteien	rer	V;SBJV;PRS;1;PL
arteies	rer	V;SBJV;PRS;2;PL
artein	rer	V;IND;PRS;1;PL
arteis	rer	V;IND;PRS;2;PL
artess	rer	V;COND;1;SG
artessen	rer	V;COND;1;PL
artesses	rer	V;COND;2;PL
artessi	rer	V;COND;1;SG
artessien	rer	V;COND;1;PL
artessies	rer	V;COND;2;PL
arteva	rer	V;IND;PST;3;SG;IPFV
artevan	rer	V;IND;PST;3;PL;IPFV
artevas	rer	V;IND;PST;2;SG;IPFV
artevel	rer	V;IND;PST;1;SG;IPFV
artevi	rer	V;SBJV;PST;3;SG;IPFV
artevien	rer	V;SBJV;PST;3;PL;IPFV
artevies	rer	V;SBJV;PST;2;PL;IPFV
arti	rer	V.PTCP;PST;MASC;PL
artida	rer	V.PTCP;PST;FEM;SG
artidas	rer	V.PTCP;PST;FEM;PL
artiu	rer	V.PTCP;PST;MASC;SG
artius	rer	V.PTCP;PST;NEUT
arts	eiver	V.PTCP;PST;MASC;PL
arts	erer	V.PTCP;PST;MASC;PL
arts	rer	V.PTCP;PST;NEUT
artschei	rietscher	V;IMP;2;PL
artscheien	rietscher	V;SBJV;PRS;1;PL
artscheies	rietscher	V;SBJV;PRS;2;PL
artschein	rietscher	V;IND;PRS;1;PL
artscheis	rietscher	V;IND;PRS;2;PL
artschess	rietscher	V;COND;1;SG
artschessen	rietscher	V;COND;3;PL
artschesses	rietscher	V;COND;2;PL
artschessi	rietscher	V;COND;1;SG
artschessien	rietscher	V;COND;1;PL
artschessies	rietscher	V;COND;2;PL
artscheva	rietscher	V;IND;PST;3;SG;IPFV
artschevan	rietscher	V;IND;PST;3;PL;IPFV
artschevas	rietscher	V;IND;PST;2;PL;IPFV
artschevel	rietscher	V;IND;PST;1;SG;IPFV
artschevi	rietscher	V;SBJV;PST;1;SG;IPFV
artschevien	rietscher	V;SBJV;PST;3;PL;IPFV
artschevies	rietscher	V;SBJV;PST;2;SG;IPFV
artschi	rietscher	V.PTCP;PST;MASC;PL
artschida	rietscher	V.PTCP;PST;FEM;SG
artschidas	rietscher	V.PTCP;PST;FEM;PL
artschiu	rietscher	V.PTCP;PST;MASC;SG
artschius	rietscher	V.PTCP;PST;NEUT
artugli	urtigliar	V;SBJV;PRS;1;SG
artuglia	urtigliar	V;IND;PRS;3;SG
artuglian	urtigliar	V;IND;PRS;3;PL
artuglias	urtigliar	V;IND;PRS;2;SG
artugliel	urtigliar	V;IND;PRS;1;SG
artuglien	urtigliar	V;SBJV;PRS;3;PL
artuglies	urtigliar	V;SBJV;PRS;2;PL
artuira	urtirar	V;IND;PRS;3;SG
artuiran	urtirar	V;IND;PRS;3;PL
artuiras	urtirar	V;IND;PRS;2;SG
artuirel	urtirar	V;IND;PRS;1;SG
artuiri	urtirar	V;SBJV;PRS;1;SG
artuirien	urtirar	V;SBJV;PRS;3;PL
artuiries	urtirar	V;SBJV;PRS;2;PL
aruna	uranar	V;IND;PRS;3;SG
arunan	uranar	V;IND;PRS;3;PL
arunas	uranar	V;IND;PRS;2;SG
arunel	uranar	V;IND;PRS;1;SG
aruni	uranar	V;SBJV;PRS;1;SG
arunien	uranar	V;SBJV;PRS;3;PL
arunies	uranar	V;SBJV;PRS;2;PL
arvuna	urvanar	V;IMP;2;SG
arvunan	urvanar	V;IND;PRS;3;PL
arvunas	urvanar	V;IND;PRS;2;SG
arvunel	urvanar	V;IND;PRS;1;SG
arvuni	urvanar	V;SBJV;PRS;1;SG
arvunien	urvanar	V;SBJV;PRS;1;PL
arvunies	urvanar	V;SBJV;PRS;2;PL
as	cher	V.PTCP;PST;FEM;PL
as	er	V;IND;PRS;2;SG
as	iar	V;IND;PRS;2;SG
as	ir	V;IND;PRS;2;SG
as	r	V;IND;PRS;2;SG
asa	esar	V;IND;PRS;3;SG
asan	esar	V;IND;PRS;3;PL
asas	esar	V;IND;PRS;2;SG
asas	ir	V;IND;PRS;2;SG
ascha	ischar	V;IMP;2;SG
aschan	ischar	V;IND;PRS;3;PL
aschas	ischar	V;IND;PRS;2;SG
aschel	ischar	V;IND;PRS;1;SG
aschess	escher	V;COND;1;SG
aschessen	escher	V;COND;1;PL
aschesses	escher	V;COND;2;SG
aschessi	escher	V;COND;1;SG
aschessien	escher	V;COND;3;PL
aschessies	escher	V;COND;2;SG
ascheva	escher	V;IND;PST;3;SG;IPFV
aschevan	escher	V;IND;PST;3;PL;IPFV
aschevas	escher	V;IND;PST;2;PL;IPFV
aschevel	escher	V;IND;PST;1;SG;IPFV
aschevi	escher	V;SBJV;PST;3;SG;IPFV
aschevien	escher	V;SBJV;PST;3;PL;IPFV
aschevies	escher	V;SBJV;PST;2;SG;IPFV
aschi	escher	V;IMP;2;PL
aschi	ischar	V;SBJV;PRS;1;SG
aschida	escher	V.PTCP;PST;FEM;SG
aschidas	escher	V.PTCP;PST;FEM;PL
aschien	ischar	V;SBJV;PRS;3;PL
aschies	ischar	V;SBJV;PRS;2;SG
aschin	escher	V;IND;PRS;1;PL
aschin	scher	V;IND;PRS;1;PL
aschis	escher	V;IND;PRS;2;PL
aschiu	escher	V.PTCP;PST;MASC;SG
aschius	escher	V.PTCP;PST;NEUT
aschla	ischlar	V;IND;PRS;3;SG
aschlan	ischlar	V;IND;PRS;3;PL
aschlas	ischlar	V;IND;PRS;2;SG
aschlel	ischlar	V;IND;PRS;1;SG
aschli	ischlar	V;SBJV;PRS;1;SG
aschlien	ischlar	V;SBJV;PRS;3;PL
aschlies	ischlar	V;SBJV;PRS;2;PL
aschna	hischnar	V;IND;PRS;3;SG
aschnan	hischnar	V;IND;PRS;3;PL
aschnas	hischnar	V;IND;PRS;2;SG
aschnel	hischnar	V;IND;PRS;1;SG
aschni	hischnar	V;SBJV;PRS;1;SG
aschnien	hischnar	V;SBJV;PRS;3;PL
aschnies	hischnar	V;SBJV;PRS;2;PL
aschugna	uschignar	V;IND;PRS;3;SG
aschugnan	uschignar	V;IND;PRS;3;PL
aschugnas	uschignar	V;IND;PRS;2;SG
aschugnel	uschignar	V;IND;PRS;1;SG
aschugni	uschignar	V;SBJV;PRS;3;SG
aschugnien	uschignar	V;SBJV;PRS;3;PL
aschugnies	uschignar	V;SBJV;PRS;2;PL
aschîen	escher	V;SBJV;PRS;1;PL
aschîes	escher	V;SBJV;PRS;2;PL
asegna	hisignar	V;IND;PRS;3;SG
asegnan	hisignar	V;IND;PRS;3;PL
asegnas	hisignar	V;IND;PRS;2;SG
asegnel	hisignar	V;IND;PRS;1;SG
asegni	hisignar	V;SBJV;PRS;1;SG
asegnien	hisignar	V;SBJV;PRS;3;PL
asegnies	hisignar	V;SBJV;PRS;2;SG
asel	esar	V;IND;PRS;1;SG
asi	esar	V;SBJV;PRS;1;SG
asien	esar	V;SBJV;PRS;3;PL
asies	esar	V;SBJV;PRS;2;PL
ass	car	V;COND;1;SG
ass	er	V;COND;1;SG
ass	par	V;COND;1;SG
assen	er	V;COND;3;PL
assen	par	V;COND;3;PL
asses	er	V;COND;2;SG
asses	par	V;COND;2;PL
assi	er	V;COND;3;SG
assi	par	V;COND;1;SG
assien	er	V;COND;1;PL
assien	par	V;COND;1;PL
assies	er	V;COND;2;PL
assies	par	V;COND;2;SG
asta	star	V;IND;PRS;3;SG
astan	star	V;IND;PRS;3;PL
astas	star	V;IND;PRS;2;SG
astel	star	V;IND;PRS;1;SG
asti	star	V;SBJV;PRS;1;SG
astien	star	V;SBJV;PRS;1;PL
asties	star	V;SBJV;PRS;2;SG
astra	strar	V;IND;PRS;3;SG
astran	strar	V;IND;PRS;3;PL
astras	strar	V;IND;PRS;2;SG
astrel	strar	V;IND;PRS;1;SG
astri	strar	V;SBJV;PRS;1;SG
astrien	strar	V;SBJV;PRS;1;PL
astries	strar	V;SBJV;PRS;2;PL
ata	escher	V.PTCP;PST;FEM;SG
atas	escher	V.PTCP;PST;FEM;PL
atg	er	V.PTCP;PST;MASC;SG
atga	er	V.PTCP;PST;FEM;SG
atga	itgar	V;IND;PRS;3;SG
atga	tgar	V;IND;PRS;3;SG
atgan	itgar	V;IND;PRS;3;PL
atgan	tgar	V;IND;PRS;3;PL
atgas	er	V.PTCP;PST;FEM;PL
atgas	itgar	V;IND;PRS;2;SG
atgas	tgar	V;IND;PRS;2;SG
atgel	itgar	V;IND;PRS;1;SG
atgel	tgar	V;IND;PRS;1;SG
atgi	itgar	V;SBJV;PRS;1;SG
atgi	tgar	V;SBJV;PRS;1;SG
atgien	itgar	V;SBJV;PRS;3;PL
atgien	tgar	V;SBJV;PRS;3;PL
atgies	itgar	V;SBJV;PRS;2;PL
atgies	tgar	V;SBJV;PRS;2;SG
atgna	itgnar	V;IND;PRS;3;SG
atgnan	itgnar	V;IND;PRS;3;PL
atgnas	itgnar	V;IND;PRS;2;SG
atgnel	itgnar	V;IND;PRS;1;SG
atgni	itgnar	V;SBJV;PRS;1;SG
atgnien	itgnar	V;SBJV;PRS;3;PL
atgnies	itgnar	V;SBJV;PRS;2;SG
atgs	er	V.PTCP;PST;NEUT
atgsi	rer	V.PTCP;PST;MASC;PL
ats	eiver	V.PTCP;PST;MASC;PL
atscha	itschar	V;IND;PRS;3;SG
